timestamp,state,attacks,duration_sec
2026-07-02T18:10:30.889610,normal_only,[],35
2026-07-02T18:11:05.901282,normal_only,[],67
2026-07-02T18:15:09.778619,normal_only,[],49
2026-07-02T18:30:54.316451,single_attack,['http_flood'],108
2026-07-02T18:35:27.332808,normal_only,[],60
2026-07-02T18:51:14.267593,single_attack,['attack_other'],81
2026-07-02T18:55:47.831210,normal_only,[],73
2026-07-02T19:11:34.808589,burst_attack,"['syn_flood', 'slow_rate', 'http_flood', 'udp_flood']",56
2026-07-02T19:12:30.964825,normal_only,[],78
2026-07-02T19:15:57.874377,normal_only,[],106
2026-07-02T19:31:45.763737,double_attack,"['slow_rate', 'udp_flood']",48
2026-07-02T19:36:11.961017,single_attack,['udp_flood'],62
2026-07-02T19:46:17.494994,single_attack,['syn_flood'],41
2026-07-02T19:46:58.550827,normal_only,[],97
2026-07-02T19:55:43.314263,normal_only,[],75
2026-07-02T20:11:30.710183,normal_only,[],76
2026-07-02T20:16:35.504173,single_attack,['http_flood'],84
2026-07-02T20:26:39.172374,normal_only,[],72
2026-07-02T20:32:45.325654,normal_only,[],74
2026-07-02T20:33:59.412606,normal_only,[],88
2026-07-02T20:36:45.592064,normal_only,[],110
2026-07-02T20:52:33.514009,normal_only,[],110
2026-07-02T20:56:57.447892,normal_only,[],120
2026-07-02T21:07:13.397036,single_attack,['http_flood'],83
2026-07-02T21:23:02.063594,normal_only,[],38
2026-07-02T21:23:40.143496,double_attack,"['syn_flood', 'attack_other']",66
2026-07-02T21:27:39.300409,normal_only,[],67
2026-07-02T21:33:45.304286,normal_only,[],117
2026-07-02T21:37:42.213560,normal_only,[],78
2026-07-02T21:53:29.282814,normal_only,[],46
2026-07-02T21:54:15.349201,normal_only,[],108
2026-07-02T21:57:52.000641,normal_only,[],92
2026-07-02T22:13:39.100394,single_attack,['slow_rate'],46
2026-07-02T22:14:25.113471,normal_only,[],40
2026-07-02T22:15:05.134929,normal_only,[],71
2026-07-02T22:16:16.210245,double_attack,"['http_flood', 'attack_other']",83
2026-07-02T22:18:20.884921,normal_only,[],31
2026-07-02T22:18:51.967951,normal_only,[],112
2026-07-02T22:34:08.445849,normal_only,[],120
2026-07-02T22:38:02.811092,normal_only,[],108
2026-07-02T22:45:16.674268,normal_only,[],97
2026-07-02T22:46:53.753374,normal_only,[],116
2026-07-02T22:48:49.797712,normal_only,[],72
2026-07-02T22:50:01.853816,normal_only,[],65
2026-07-02T22:51:06.918758,normal_only,[],66
2026-07-02T22:52:12.938176,normal_only,[],84
2026-07-02T22:53:37.012191,normal_only,[],46
2026-07-02T22:54:23.079277,normal_only,[],60
2026-07-02T22:55:23.162136,double_attack,"['http_flood', 'syn_flood']",63
2026-07-02T22:56:26.251738,normal_only,[],46
2026-07-02T22:57:12.271919,normal_only,[],34
2026-07-02T22:57:46.352845,single_attack,['http_flood'],95
2026-07-02T22:59:21.376155,single_attack,['udp_flood'],75
2026-07-02T23:00:36.381076,single_attack,['attack_other'],60
2026-07-02T23:01:36.435713,normal_only,[],114
2026-07-02T23:08:45.259609,single_attack,['udp_flood'],39
2026-07-02T23:09:24.262279,normal_only,[],80
2026-07-02T23:17:04.963534,normal_only,[],60
2026-07-02T23:18:42.287979,normal_only,[],105
2026-07-02T23:29:28.470065,single_attack,['slow_rate'],114
2026-07-02T23:39:38.960077,normal_only,[],120
2026-07-02T23:55:26.566475,normal_only,[],62
2026-07-03T00:05:14.799756,normal_only,[],98
2026-07-03T00:22:00.266617,normal_only,[],104
2026-07-03T00:37:58.328404,normal_only,[],48
2026-07-03T01:04:02.271677,normal_only,[],33
2026-07-03T01:04:35.332880,normal_only,[],107
2026-07-03T02:32:24.480731,normal_only,[],114
2026-07-03T04:00:48.516613,normal_only,[],38
2026-07-03T04:01:26.555666,single_attack,['http_flood'],90
2026-07-03T04:02:56.600799,normal_only,[],97
2026-07-03T04:57:27.246616,normal_only,[],99
2026-07-03T05:13:38.251146,normal_only,[],76
2026-07-03T05:14:54.324258,normal_only,[],99
2026-07-03T06:43:56.984290,normal_only,[],83
2026-07-03T06:58:27.277758,normal_only,[],56
2026-07-03T07:16:49.235342,normal_only,[],116
2026-07-03T07:31:42.227784,normal_only,[],49
2026-07-03T07:47:28.270303,normal_only,[],115
2026-07-03T07:49:23.350223,normal_only,[],44
2026-07-03T07:59:27.268352,normal_only,[],66
2026-07-03T09:00:27.248151,normal_only,[],60
2026-07-03T09:21:33.125823,normal_only,[],44
2026-07-03T09:22:17.182872,normal_only,[],46
2026-07-03T09:44:38.088237,single_attack,['syn_flood'],83
2026-07-03T10:00:48.276529,double_attack,"['slow_rate', 'http_flood']",58
2026-07-03T10:16:39.339215,normal_only,[],101
2026-07-03T11:01:48.244454,normal_only,[],67
2026-07-03T11:18:58.188579,normal_only,[],101
2026-07-03T12:02:48.268714,normal_only,[],62
2026-07-03T12:19:45.226804,single_attack,['udp_flood'],32
2026-07-03T12:36:22.248152,single_attack,['syn_flood'],58
2026-07-03T13:03:48.242517,normal_only,[],41
2026-07-03T13:04:29.254317,normal_only,[],50
2026-07-03T13:20:42.210977,normal_only,[],104
2026-07-03T14:04:48.203125,normal_only,[],72
2026-07-03T14:23:15.183619,normal_only,[],42
2026-07-03T15:05:48.166023,normal_only,[],106
2026-07-03T15:22:37.190119,normal_only,[],62
2026-07-03T15:37:50.174382,normal_only,[],39
2026-07-03T15:44:42.205803,double_attack,"['attack_other', 'udp_flood']",84
2026-07-03T16:06:48.235665,normal_only,[],32
2026-07-03T16:07:20.326633,normal_only,[],116
2026-07-03T17:07:48.250493,single_attack,['attack_other'],80
2026-07-03T18:08:48.242173,normal_only,[],98
2026-07-03T19:06:53.146997,single_attack,['slow_rate'],34
2026-07-03T19:09:48.221025,normal_only,[],120
2026-07-03T19:25:38.122962,normal_only,[],87
2026-07-03T19:56:25.131264,normal_only,[],90
2026-07-03T20:10:48.127420,normal_only,[],90
2026-07-03T20:26:46.151932,single_attack,['attack_other'],58
2026-07-03T21:11:48.147079,normal_only,[],115
2026-07-03T21:29:59.118908,normal_only,[],55
2026-07-03T22:12:48.143238,normal_only,[],78
2026-07-03T22:28:37.149561,normal_only,[],66
2026-07-03T22:46:33.119610,normal_only,[],41
2026-07-03T22:47:14.227236,single_attack,['syn_flood'],82
2026-07-03T22:48:36.236399,normal_only,[],35
2026-07-03T23:03:05.112267,single_attack,['udp_flood'],91
2026-07-03T23:13:48.156333,normal_only,[],45
2026-07-03T23:46:44.191823,double_attack,"['syn_flood', 'udp_flood']",108
2026-07-03T23:48:32.210928,normal_only,[],82
2026-07-03T23:49:54.239477,normal_only,[],117
2026-07-03T23:51:51.241403,normal_only,[],101
2026-07-03T23:53:32.294074,normal_only,[],67
2026-07-03T23:54:39.341022,single_attack,['syn_flood'],76
2026-07-03T23:55:55.353048,normal_only,[],98
2026-07-03T23:57:33.356761,normal_only,[],40
2026-07-03T23:58:13.464414,normal_only,[],111
2026-07-04T00:00:04.570936,single_attack,['slow_rate'],83
2026-07-04T00:01:27.662654,single_attack,['attack_other'],100
2026-07-04T00:03:07.715236,normal_only,[],111
2026-07-04T00:04:58.800928,double_attack,"['http_flood', 'slow_rate']",41
2026-07-04T00:05:39.904140,normal_only,[],50
2026-07-04T00:06:30.011302,normal_only,[],35
2026-07-04T00:07:05.041711,normal_only,[],108
2026-07-04T00:08:53.117097,normal_only,[],86
2026-07-04T00:10:19.160292,normal_only,[],50
2026-07-04T00:11:09.170399,normal_only,[],86
2026-07-04T00:12:35.261053,normal_only,[],83
2026-07-04T00:13:58.338226,normal_only,[],100
2026-07-04T00:22:11.171106,single_attack,['syn_flood'],81
2026-07-04T00:27:18.755696,normal_only,[],68
2026-07-04T00:32:21.926508,normal_only,[],42
2026-07-04T00:33:04.019546,normal_only,[],112
2026-07-04T00:42:38.132247,normal_only,[],101
2026-07-04T00:44:19.239992,normal_only,[],120
2026-07-04T00:52:52.875179,normal_only,[],38
2026-07-04T00:53:30.924406,single_attack,['attack_other'],54
2026-07-04T01:02:55.945381,normal_only,[],32
2026-07-04T01:18:23.028728,normal_only,[],67
2026-07-04T01:35:58.087187,normal_only,[],105
2026-07-04T02:16:13.116269,normal_only,[],81
2026-07-04T02:32:51.085179,normal_only,[],87
2026-07-04T02:49:30.106916,single_attack,['syn_flood'],45
2026-07-04T04:17:38.047323,normal_only,[],58
2026-07-04T04:18:36.112420,normal_only,[],91
2026-07-04T04:20:07.124864,single_attack,['http_flood'],120
2026-07-04T05:47:44.944336,single_attack,['syn_flood'],59
2026-07-04T06:12:09.091000,single_attack,['http_flood'],86
2026-07-04T07:40:04.238150,normal_only,[],78
2026-07-04T07:48:48.911492,single_attack,['syn_flood'],45
2026-07-04T07:49:38.974747,single_attack,['slow_rate'],116
2026-07-04T08:10:45.059168,single_attack,['attack_other'],67
2026-07-04T08:13:10.045597,normal_only,[],116
2026-07-04T08:30:58.053456,double_attack,"['syn_flood', 'http_flood']",35
2026-07-04T08:48:22.086729,burst_attack,"['slow_rate', 'attack_other', 'udp_flood', 'http_flood']",74
2026-07-04T08:49:36.245430,normal_only,[],35
2026-07-04T08:50:11.311254,single_attack,['slow_rate'],89
2026-07-04T09:14:11.100778,normal_only,[],100
2026-07-04T10:15:12.014303,single_attack,['udp_flood'],71
2026-07-04T11:05:04.092461,normal_only,[],111
2026-07-04T11:16:13.036347,normal_only,[],33
2026-07-04T11:16:46.144880,normal_only,[],80
2026-07-04T11:18:06.242316,normal_only,[],120
2026-07-04T11:36:09.054488,normal_only,[],84
2026-07-04T12:17:14.044154,normal_only,[],33
2026-07-04T12:17:47.115589,single_attack,['http_flood'],104
2026-07-04T12:35:46.062915,normal_only,[],47
2026-07-04T13:18:15.071040,normal_only,[],92
2026-07-04T13:36:05.986009,single_attack,['slow_rate'],50
2026-07-04T13:53:02.073656,normal_only,[],60
2026-07-04T14:19:16.032111,normal_only,[],38
2026-07-04T14:19:54.133578,normal_only,[],41
2026-07-04T15:20:17.038876,normal_only,[],94
2026-07-04T16:21:18.026766,normal_only,[],64
2026-07-04T16:23:46.013952,normal_only,[],86
2026-07-04T17:22:18.979067,normal_only,[],73
2026-07-04T18:23:20.024096,normal_only,[],61
2026-07-04T19:24:20.952627,normal_only,[],97
2026-07-04T19:51:18.962426,normal_only,[],54
2026-07-04T20:25:21.939729,normal_only,[],86
2026-07-04T21:26:22.937599,normal_only,[],109
2026-07-04T21:28:12.032799,single_attack,['attack_other'],69
2026-07-04T22:27:23.997177,normal_only,[],30
2026-07-04T22:27:54.011910,normal_only,[],111
2026-07-04T22:45:22.948434,normal_only,[],90
2026-07-04T22:56:28.582067,single_attack,['http_flood'],118
2026-07-04T22:58:26.599381,normal_only,[],88
2026-07-04T22:59:54.606242,single_attack,['http_flood'],98
2026-07-04T23:01:32.616639,normal_only,[],95
2026-07-04T23:03:07.668145,normal_only,[],92
2026-07-04T23:04:39.669235,normal_only,[],31
2026-07-04T23:05:10.757221,normal_only,[],66
2026-07-04T23:06:16.821200,normal_only,[],107
2026-07-04T23:08:03.838316,normal_only,[],64
2026-07-04T23:09:07.867857,normal_only,[],115
2026-07-04T23:11:02.908982,normal_only,[],35
2026-07-04T23:11:37.944020,single_attack,['http_flood'],87
2026-07-04T23:13:05.005455,normal_only,[],62
2026-07-04T23:14:07.084870,normal_only,[],67
2026-07-04T23:15:14.127314,normal_only,[],86
2026-07-04T23:16:40.160850,double_attack,"['syn_flood', 'attack_other']",42
2026-07-04T23:17:22.256963,normal_only,[],111
2026-07-04T23:19:13.258606,normal_only,[],50
2026-07-04T23:20:03.358416,double_attack,"['attack_other', 'syn_flood']",74
2026-07-04T23:21:17.359917,normal_only,[],103
2026-07-04T23:23:00.464996,normal_only,[],84
2026-07-04T23:24:24.532349,normal_only,[],79
2026-07-04T23:25:43.641710,normal_only,[],36
2026-07-04T23:26:19.685899,single_attack,['syn_flood'],78
2026-07-04T23:27:37.786256,normal_only,[],49
2026-07-04T23:28:26.805959,single_attack,['http_flood'],85
2026-07-04T23:29:51.909377,single_attack,['slow_rate'],62
2026-07-04T23:30:53.998250,normal_only,[],74
2026-07-04T23:32:08.058660,burst_attack,"['slow_rate', 'syn_flood', 'attack_other']",64
2026-07-04T23:33:12.210223,normal_only,[],60
2026-07-04T23:34:12.227099,normal_only,[],58
2026-07-04T23:35:10.246626,normal_only,[],78
2026-07-04T23:36:28.266474,normal_only,[],95
2026-07-04T23:38:03.306987,single_attack,['syn_flood'],93
2026-07-04T23:44:37.808148,single_attack,['slow_rate'],108
