timestamp,state,attacks,duration_sec
2026-07-22T19:33:14.320686,normal_only,[],94
2026-07-22T19:34:48.422507,normal_only,[],92
2026-07-22T19:36:20.434000,normal_only,[],65
2026-07-22T19:37:25.489600,normal_only,[],70
2026-07-22T19:38:35.537655,normal_only,[],77
2026-07-22T19:39:52.620181,normal_only,[],91
2026-07-22T19:41:23.649398,normal_only,[],115
2026-07-22T19:43:18.710918,normal_only,[],40
2026-07-22T19:43:58.725978,normal_only,[],113
2026-07-22T19:45:51.796340,normal_only,[],100
2026-07-22T19:47:31.850408,normal_only,[],117
2026-07-22T19:49:28.888325,double_attack,"['slow_rate', 'http_flood']",116
2026-07-22T19:51:24.968082,single_attack,['attack_other'],62
2026-07-22T19:52:27.032548,double_attack,"['udp_flood', 'syn_flood']",69
2026-07-22T19:53:36.054065,normal_only,[],78
2026-07-22T19:54:54.111825,normal_only,[],42
2026-07-22T19:55:36.128278,normal_only,[],113
2026-07-22T19:57:29.213630,normal_only,[],89
2026-07-22T19:58:58.249742,normal_only,[],58
2026-07-22T19:59:56.287854,normal_only,[],76
2026-07-22T20:01:12.288796,normal_only,[],94
2026-07-22T20:02:46.381089,normal_only,[],70
2026-07-22T20:03:56.421839,double_attack,"['slow_rate', 'attack_other']",87
2026-07-22T20:05:23.427986,normal_only,[],103
2026-07-22T20:07:06.453972,normal_only,[],95
2026-07-22T20:08:41.458846,normal_only,[],46
2026-07-22T20:09:27.521115,normal_only,[],87
2026-07-22T20:10:54.585567,single_attack,['slow_rate'],45
2026-07-22T20:11:39.709621,normal_only,[],113
2026-07-22T20:13:32.768635,normal_only,[],66
2026-07-22T20:14:38.834873,normal_only,[],117
2026-07-22T20:16:35.885787,normal_only,[],104
2026-07-22T20:18:19.951666,double_attack,"['http_flood', 'udp_flood']",46
2026-07-22T20:19:06.011942,single_attack,['udp_flood'],64
2026-07-22T20:20:10.056121,normal_only,[],120
2026-07-22T20:22:10.119316,normal_only,[],57
2026-07-22T20:23:07.174847,normal_only,[],44
2026-07-22T20:23:51.247499,normal_only,[],48
2026-07-22T20:24:39.289279,single_attack,['attack_other'],47
2026-07-22T20:25:26.386693,single_attack,['syn_flood'],101
2026-07-22T20:27:07.405642,single_attack,['syn_flood'],53
2026-07-22T20:28:00.446267,normal_only,[],97
2026-07-22T20:29:37.529137,normal_only,[],113
2026-07-22T20:31:30.550983,double_attack,"['slow_rate', 'syn_flood']",84
2026-07-22T20:32:54.642835,burst_attack,"['udp_flood', 'slow_rate', 'attack_other', 'syn_flood']",118
2026-07-22T20:34:52.769120,normal_only,[],71
2026-07-22T20:36:03.789014,single_attack,['attack_other'],104
2026-07-22T20:37:47.826823,single_attack,['slow_rate'],64
2026-07-22T20:38:51.877943,single_attack,['syn_flood'],119
2026-07-22T20:40:50.881968,normal_only,[],99
2026-07-22T20:42:29.972618,normal_only,[],79
