timestamp,state,attacks,duration_sec
2026-07-01T17:45:21.449643,normal_only,[],120
2026-07-01T17:47:21.500926,single_attack,['attack_other'],94
2026-07-01T17:48:55.507497,normal_only,[],120
2026-07-01T17:50:55.542687,single_attack,['udp_flood'],54
2026-07-01T17:51:49.574910,double_attack,"['http_flood', 'syn_flood']",91
2026-07-01T17:53:20.628674,normal_only,[],105
2026-07-01T17:55:05.718421,normal_only,[],97
2026-07-01T17:56:42.766690,normal_only,[],67
2026-07-01T17:57:49.860593,normal_only,[],36
2026-07-01T17:58:25.872317,single_attack,['udp_flood'],32
2026-07-01T17:58:57.913870,normal_only,[],50
2026-07-01T17:59:47.918902,normal_only,[],97
2026-07-01T18:01:24.980462,normal_only,[],88
2026-07-01T18:02:53.019500,normal_only,[],51
2026-07-01T18:08:02.692329,normal_only,[],102
2026-07-01T18:09:44.737549,normal_only,[],113
2026-07-01T18:11:43.186842,single_attack,['attack_other'],77
2026-07-01T18:29:45.561181,normal_only,[],38
2026-07-01T19:50:48.491980,normal_only,[],106
2026-07-01T20:02:26.719960,double_attack,"['slow_rate', 'attack_other']",71
2026-07-01T20:19:11.459866,normal_only,[],101
2026-07-01T21:03:26.453412,normal_only,[],115
2026-07-01T21:54:04.413478,single_attack,['http_flood'],111
2026-07-01T21:55:55.470884,normal_only,[],113
2026-07-01T21:57:48.499183,double_attack,"['http_flood', 'slow_rate']",46
2026-07-01T21:58:34.602796,burst_attack,"['slow_rate', 'http_flood', 'attack_other', 'syn_flood']",31
2026-07-01T21:59:05.668277,single_attack,['attack_other'],100
2026-07-01T22:00:45.710890,normal_only,[],30
2026-07-01T22:01:15.796515,normal_only,[],97
2026-07-01T22:02:52.880355,normal_only,[],86
2026-07-01T22:04:18.899266,normal_only,[],114
2026-07-01T22:06:12.953803,normal_only,[],84
2026-07-01T22:07:36.990596,normal_only,[],56
2026-07-01T22:08:33.082874,normal_only,[],116
2026-07-01T22:10:29.146606,normal_only,[],87
2026-07-01T22:11:56.152075,normal_only,[],61
2026-07-01T22:12:57.152425,normal_only,[],77
2026-07-01T22:14:14.190238,normal_only,[],79
2026-07-01T22:15:33.239815,normal_only,[],39
2026-07-01T22:16:12.328514,normal_only,[],49
2026-07-01T22:17:01.411743,single_attack,['udp_flood'],99
2026-07-01T22:18:40.436078,normal_only,[],59
2026-07-01T22:19:39.532737,normal_only,[],55
2026-07-01T22:20:34.544451,normal_only,[],71
2026-07-01T22:21:45.548264,single_attack,['udp_flood'],99
2026-07-01T22:23:24.586035,normal_only,[],104
2026-07-01T22:25:08.669573,normal_only,[],32
2026-07-01T22:25:40.728459,single_attack,['slow_rate'],120
2026-07-01T22:27:40.740525,single_attack,['http_flood'],104
2026-07-01T22:29:24.812206,normal_only,[],96
2026-07-01T22:31:00.894076,normal_only,[],109
2026-07-01T22:32:49.902578,single_attack,['slow_rate'],46
2026-07-01T22:33:35.987793,double_attack,"['slow_rate', 'attack_other']",37
2026-07-01T22:34:13.064403,normal_only,[],43
2026-07-01T22:34:56.138074,normal_only,[],116
2026-07-01T22:36:52.146423,double_attack,"['http_flood', 'udp_flood']",108
2026-07-01T22:38:40.192612,normal_only,[],60
2026-07-01T22:39:40.239422,normal_only,[],74
2026-07-01T22:40:54.249217,normal_only,[],81
2026-07-01T22:42:15.300565,normal_only,[],97
2026-07-01T22:43:52.300602,normal_only,[],111
2026-07-01T22:45:43.407344,normal_only,[],49
2026-07-01T22:46:32.428627,double_attack,"['http_flood', 'attack_other']",82
2026-07-01T22:47:54.478732,normal_only,[],62
2026-07-01T22:48:56.514547,normal_only,[],85
2026-07-01T22:50:21.592827,normal_only,[],58
2026-07-01T22:51:19.660146,normal_only,[],81
2026-07-01T22:52:40.743051,single_attack,['http_flood'],40
2026-07-01T22:53:20.752170,normal_only,[],40
2026-07-01T22:54:00.848298,normal_only,[],92
2026-07-01T22:55:32.866345,normal_only,[],73
2026-07-01T22:56:45.949866,single_attack,['slow_rate'],111
2026-07-01T22:58:37.012324,single_attack,['syn_flood'],41
2026-07-01T22:59:18.102306,burst_attack,"['slow_rate', 'attack_other', 'http_flood', 'udp_flood']",81
2026-07-01T23:00:39.128717,single_attack,['slow_rate'],76
2026-07-01T23:01:55.187805,normal_only,[],62
2026-07-01T23:02:57.283360,normal_only,[],83
2026-07-01T23:04:20.309772,normal_only,[],42
2026-07-01T23:05:02.404965,normal_only,[],59
2026-07-01T23:06:01.418138,single_attack,['slow_rate'],39
2026-07-01T23:06:40.419652,normal_only,[],105
2026-07-01T23:08:25.424933,normal_only,[],59
2026-07-01T23:09:24.427043,normal_only,[],79
2026-07-01T23:10:43.440789,normal_only,[],88
2026-07-01T23:12:11.504811,normal_only,[],104
2026-07-01T23:13:55.520848,normal_only,[],58
2026-07-01T23:14:53.610496,normal_only,[],69
2026-07-01T23:16:02.651504,normal_only,[],30
2026-07-01T23:16:32.696734,normal_only,[],31
2026-07-01T23:17:03.778114,normal_only,[],89
2026-07-01T23:18:32.881699,normal_only,[],52
2026-07-01T23:19:24.934790,normal_only,[],65
2026-07-01T23:20:30.007847,normal_only,[],45
2026-07-01T23:21:15.117594,normal_only,[],55
2026-07-01T23:22:10.175703,double_attack,"['slow_rate', 'udp_flood']",48
2026-07-01T23:22:58.278573,normal_only,[],35
2026-07-01T23:23:33.296023,single_attack,['attack_other'],75
2026-07-01T23:24:48.302218,normal_only,[],30
2026-07-01T23:25:18.394840,normal_only,[],60
2026-07-01T23:26:18.456586,normal_only,[],92
2026-07-01T23:27:50.489661,normal_only,[],93
2026-07-01T23:36:13.009810,double_attack,"['syn_flood', 'udp_flood']",90
2026-07-01T23:37:43.060601,double_attack,"['attack_other', 'http_flood']",108
2026-07-01T23:55:37.434020,normal_only,[],74
2026-07-01T23:56:51.499785,normal_only,[],66
2026-07-01T23:57:57.511973,single_attack,['udp_flood'],74
